Word	start_frame	end_frame	chunk	interval_id
in	70.0	75.0	2913	5350
the	75.0	76.0	2913	5350
same	76.0	81.0	2913	5350
week	81.0	105.0	2913	5350
very	0.0	2.0	2914	5754
lucky	2.0	8.0	2914	5754
you're	8.0	14.0	2914	5754
not	14.0	14.0	2914	5754
playing	14.0	20.0	2914	5754
poker	20.0	26.0	2914	5754
Rudy	26.0	30.0	2914	5754
because	30.0	38.0	2914	5754
Robert	38.0	48.0	2914	5754
Mueller	48.0	53.0	2914	5754
has	53.0	57.0	2914	5754
resting	57.0	66.0	2914	5754
Poker	66.0	74.0	2914	5754
Face	74.0	95.0	2914	5754
and	95.0	102.0	2914	5754
you	102.0	104.0	2914	5754
have	104.0	108.0	2914	5754
the	108.0	110.0	2914	5754
face	110.0	116.0	2914	5754
of	116.0	117.0	2914	5754
someone	117.0	120.0	2914	5754
who	120.0	126.0	2914	5754
has	126.0	126.0	2914	5754
just	126.0	131.0	2914	5754
been	131.0	134.0	2914	5754
stuck	134.0	141.0	2914	5754
with	141.0	146.0	2914	5754
a	146.0	147.0	2914	5754
hot	147.0	153.0	2914	5754
poker	153.0	198.0	2914	5754
Giuliani	198.0	209.0	2914	5754
been	209.0	212.0	2914	5754
complaining	212.0	219.0	2914	5754
that	219.0	221.0	2914	5754
his	221.0	222.0	2914	5754
team	222.0	227.0	2914	5754
has	227.0	228.0	2914	5754
had	228.0	230.0	2914	5754
to	230.0	233.0	2914	5754
respond	233.0	237.0	2914	5754
to	237.0	240.0	2914	5754
several	240.0	246.0	2914	5754
accusations	246.0	260.0	2914	5754
including	260.0	264.0	2914	5754
accusation	264.0	270.0	2914	5754
is	270.0	275.0	2914	5754
leveled	275.0	281.0	2914	5754
by	281.0	282.0	2914	5754
Trump's	282.0	288.0	2914	5754
former	288.0	291.0	2914	5754
lawyer	291.0	297.0	2914	5754
and	297.0	305.0	2914	5754
personal	305.0	312.0	2914	5754
fixer	312.0	318.0	2914	5754
Michael	318.0	323.0	2914	5754
Cohen	323.0	329.0	2914	5754
said	329.0	333.0	2914	5754
last	333.0	338.0	2914	5754
week	338.0	342.0	2914	5754
the	342.0	347.0	2914	5754
Trump	347.0	351.0	2914	5754
knew	351.0	354.0	2914	5754
in	354.0	359.0	2914	5754
advance	359.0	359.0	2914	5754
about	359.0	374.0	2914	5754
that	374.0	378.0	2914	5754
Infamous	378.0	384.0	2914	5754
2016	384.0	401.0	2914	5754
meeting	401.0	405.0	2914	5754
at	405.0	407.0	2914	5754
Trump	407.0	410.0	2914	5754
Tower	410.0	419.0	2914	5754
if	0.0	72.0	2917	6023
you	72.0	74.0	2917	6023
don't	74.0	78.0	2917	6023
believe	78.0	80.0	2917	6023
the	80.0	84.0	2917	6023
president	84.0	89.0	2917	6023
would	89.0	96.0	2917	6023
Post	0.0	1.0	2918	100368
has	1.0	3.0	2918	100368
published	3.0	9.0	2918	100368
an	9.0	9.0	2918	100368
article	9.0	9.0	2918	100368
about	9.0	16.0	2918	100368
this	16.0	21.0	2918	100368
list	21.0	33.0	2918	100368
of	33.0	34.0	2918	100368
sorry	34.0	48.0	2918	100368
about	48.0	49.0	2918	100368
the	49.0	54.0	2918	100368
list	54.0	58.0	2918	100368
of	58.0	61.0	2918	100368
changes	61.0	67.0	2918	100368
executives	67.0	81.0	2918	100368
are	81.0	81.0	2918	100368
thinking	81.0	87.0	2918	100368
of	87.0	88.0	2918	100368
implementing	88.0	96.0	2918	100368
to	96.0	103.0	2918	100368
make	103.0	106.0	2918	100368
the	106.0	108.0	2918	100368
Miss	108.0	112.0	2918	100368
America	112.0	118.0	2918	100368
Pageant	118.0	120.0	2918	100368
more	120.0	130.0	2918	100368
does	0.0	0.0	2923	6947
he	0.0	3.0	2923	6947
turn	3.0	6.0	2923	6947
his	6.0	10.0	2923	6947
TV	10.0	13.0	2923	6947
off	13.0	21.0	2923	6947
by	21.0	25.0	2923	6947
stabbing	25.0	54.0	2923	6947
or	54.0	61.0	2923	6947
is	61.0	63.0	2923	6947
that	63.0	70.0	2923	6947
just	70.0	72.0	2923	6947
him	72.0	78.0	2923	6947
poking	78.0	82.0	2923	6947
his	82.0	88.0	2923	6947
Butler	88.0	94.0	2923	6947
to	94.0	97.0	2923	6947
make	97.0	100.0	2923	6947
him	100.0	103.0	2923	6947
change	103.0	108.0	2923	6947
it	108.0	112.0	2923	6947
I	112.0	126.0	2923	6947
know	126.0	129.0	2923	6947
that	129.0	130.0	2923	6947
guy	130.0	135.0	2923	6947
said	135.0	138.0	2923	6947
he	138.0	139.0	2923	6947
would	139.0	144.0	2923	6947
turn	144.0	145.0	2923	6947
it	145.0	148.0	2923	6947
off	148.0	151.0	2923	6947
Jeeves	151.0	219.0	2923	6947
you	0.0	24.0	2924	97449
know	24.0	73.0	2924	97449
something	73.0	82.0	2924	97449
you	82.0	84.0	2924	97449
hear	84.0	87.0	2924	97449
a	87.0	88.0	2924	97449
lot	88.0	91.0	2924	97449
on	91.0	102.0	2924	97449
days	102.0	106.0	2924	97449
like	106.0	108.0	2924	97449
today	108.0	111.0	2924	97449
or	111.0	118.0	2924	97449
days	118.0	121.0	2924	97449
like	121.0	126.0	2924	97449
yesterday	126.0	126.0	2924	97449
is	126.0	141.0	2924	97449
this	141.0	144.0	2924	97449
is	144.0	147.0	2924	97449
not	147.0	148.0	2924	97449
who	148.0	154.0	2924	97449
we	154.0	157.0	2924	97449
are	157.0	160.0	2924	97449
but	160.0	165.0	2924	97449
it	165.0	168.0	2924	97449
is	168.0	174.0	2924	97449
who	174.0	177.0	2924	97449
we	177.0	180.0	2924	97449
are	180.0	186.0	2924	97449
right	186.0	190.0	2924	97449
now	190.0	193.0	2924	97449
am	193.0	202.0	2924	97449
I	202.0	204.0	2924	97449
change	204.0	208.0	2924	97449
tomorrow	208.0	214.0	2924	97449
or	214.0	216.0	2924	97449
the	216.0	217.0	2924	97449
day	217.0	217.0	2924	97449
after	217.0	220.0	2924	97449
that	220.0	223.0	2924	97449
but	223.0	226.0	2924	97449
today	226.0	234.0	2924	97449
we	234.0	244.0	2924	97449
are	244.0	250.0	2924	97449
and	250.0	261.0	2924	97449
you	261.0	262.0	2924	97449
personally	262.0	270.0	2924	97449
may	270.0	280.0	2924	97449
not	280.0	283.0	2924	97449
be	283.0	286.0	2924	97449
this	286.0	289.0	2924	97449
but	289.0	294.0	2924	97449
who	294.0	297.0	2924	97449
we	297.0	300.0	2924	97449
are	300.0	306.0	2924	97449
is	306.0	312.0	2924	97449
too	312.0	315.0	2924	97449
often	315.0	319.0	2924	97449
decided	319.0	325.0	2924	97449
by	325.0	328.0	2924	97449
those	328.0	330.0	2924	97449
in	330.0	333.0	2924	97449
power	333.0	336.0	2924	97449
which	336.0	342.0	2924	97449
is	342.0	343.0	2924	97449
why	343.0	348.0	2924	97449
you	348.0	358.0	2924	97449
vote	358.0	364.0	2924	97449
so	364.0	369.0	2924	97449
remember	369.0	373.0	2924	97449
if	373.0	379.0	2924	97449
you	379.0	384.0	2924	97449
want	384.0	393.0	2924	97449
to	393.0	396.0	2924	97449
we	396.0	399.0	2924	97449
are	399.0	403.0	2924	97449
to	403.0	405.0	2924	97449
match	405.0	409.0	2924	97449
with	409.0	411.0	2924	97449
who	411.0	414.0	2924	97449
you	414.0	415.0	2924	97449
are	415.0	418.0	2924	97449
you	418.0	430.0	2924	97449
have	430.0	433.0	2924	97449
to	433.0	435.0	2924	97449
get	435.0	439.0	2924	97449
up	439.0	441.0	2924	97449
early	441.0	447.0	2924	97449
and	447.0	450.0	2924	97449
vote	450.0	454.0	2924	97449
next	454.0	463.0	2924	97449
chance	463.0	468.0	2924	97449
you	468.0	469.0	2924	97449
have	469.0	472.0	2924	97449
this	472.0	478.0	2924	97449
been	478.0	481.0	2924	97449
a	481.0	481.0	2924	97449
closer	481.0	488.0	2924	97449
we	0.0	11.0	2926	5155
just	11.0	14.0	2926	5155
go	14.0	15.0	2926	5155
now	15.0	39.0	2926	5155
so	39.0	44.0	2926	5155
the	44.0	45.0	2926	5155
media	45.0	48.0	2926	5155
stand	48.0	54.0	2926	5155
by	54.0	56.0	2926	5155
with	56.0	59.0	2926	5155
bated	59.0	63.0	2926	5155
breath	63.0	65.0	2926	5155
and	65.0	71.0	2926	5155
wants	71.0	75.0	2926	5155
Trump	75.0	78.0	2926	5155
took	78.0	80.0	2926	5155
the	80.0	83.0	2926	5155
stage	83.0	89.0	2926	5155
he	89.0	90.0	2926	5155
rewarded	90.0	96.0	2926	5155
their	96.0	99.0	2926	5155
patients	99.0	107.0	2926	5155
by	107.0	110.0	2926	5155
am	110.0	111.0	2926	5155
I	111.0	114.0	2926	5155
getting	114.0	122.0	2926	5155
to	122.0	123.0	2926	5155
the	123.0	125.0	2926	5155
issue	125.0	129.0	2926	5155
at	129.0	129.0	2926	5155
hand	129.0	131.0	2926	5155
plugging	131.0	149.0	2926	5155
his	149.0	153.0	2926	5155
new	153.0	156.0	2926	5155
Hotel	156.0	167.0	2926	5155
in	167.0	170.0	2926	5155
Washington	170.0	176.0	2926	5155
New	0.0	2.0	2927	98424
York	2.0	5.0	2927	98424
Donald	5.0	13.0	2927	98424
Trump	13.0	17.0	2927	98424
is	17.0	19.0	2927	98424
like	19.0	20.0	2927	98424
Times	20.0	29.0	2927	98424
Square	29.0	47.0	2927	98424
Brothers	0.0	7.0	2928	7105
2	7.0	10.0	2928	7105
weeks	10.0	17.0	2928	7105
from	17.0	22.0	2928	7105
the	22.0	25.0	2928	7105
space	25.0	28.0	2928	7105
repeated	28.0	35.0	2928	7105
questions	35.0	37.0	2928	7105
about	37.0	44.0	2928	7105
his	44.0	47.0	2928	7105
position	47.0	52.0	2928	7105
on	52.0	53.0	2928	7105
more	53.0	59.0	2928	7105
in	59.0	61.0	2928	7105
for	61.0	62.0	2928	7105
2	62.0	65.0	2928	7105
weeks	65.0	70.0	2928	7105
Trump	70.0	73.0	2928	7105
has	73.0	74.0	2928	7105
done	74.0	76.0	2928	7105
everything	76.0	79.0	2928	7105
you	79.0	83.0	2928	7105
could	83.0	85.0	2928	7105
to	85.0	88.0	2928	7105
avoid	88.0	92.0	2928	7105
answering	92.0	98.0	2928	7105
them	98.0	103.0	2928	7105
for	103.0	109.0	2928	7105
example	109.0	115.0	2928	7105
yesterday	115.0	122.0	2928	7105
he	122.0	124.0	2928	7105
ignored	124.0	131.0	2928	7105
shot	131.0	136.0	2928	7105
of	136.0	137.0	2928	7105
questions	137.0	146.0	2928	7105
from	146.0	146.0	2928	7105
reporters	146.0	151.0	2928	7105
about	151.0	157.0	2928	7105
more	157.0	161.0	2928	7105
and	161.0	167.0	2928	7105
announced	167.0	173.0	2928	7105
it	173.0	175.0	2928	7105
for	175.0	176.0	2928	7105
Thanksgiving	176.0	184.0	2928	7105
holiday	184.0	194.0	2928	7105
he	194.0	196.0	2928	7105
had	196.0	199.0	2928	7105
plans	199.0	205.0	2928	7105
to	205.0	206.0	2928	7105
get	206.0	209.0	2928	7105
out	209.0	212.0	2928	7105
of	212.0	217.0	2928	7105
there's	0.0	24.0	2929	6999
a	24.0	25.0	2929	6999
secret	25.0	30.0	2929	6999
Obama	30.0	37.0	2929	6999
car	37.0	58.0	2929	6999
set	58.0	64.0	2929	6999
a	64.0	66.0	2929	6999
travel	66.0	70.0	2929	6999
back	70.0	75.0	2929	6999
in	75.0	78.0	2929	6999
time	78.0	78.0	2929	6999
like	78.0	84.0	2929	6999
a	84.0	85.0	2929	6999
DeLorean	85.0	94.0	2929	6999
and	94.0	94.0	2929	6999
if	94.0	97.0	2929	6999
so	97.0	102.0	2929	6999
can	102.0	111.0	2929	6999
we	111.0	112.0	2929	6999
fire	112.0	120.0	2929	6999
up	120.0	121.0	2929	6999
the	121.0	124.0	2929	6999
flux	124.0	129.0	2929	6999
capacitor	129.0	136.0	2929	6999
and	136.0	138.0	2929	6999
get	138.0	139.0	2929	6999
that	139.0	142.0	2929	6999
up	142.0	150.0	2929	6999
to	150.0	151.0	2929	6999
88	151.0	156.0	2929	6999
miles	156.0	159.0	2929	6999
an	159.0	162.0	2929	6999
hour	162.0	163.0	2929	6999
immediately	163.0	201.0	2929	6999
this	201.0	208.0	2929	6999
has	208.0	210.0	2929	6999
been	210.0	211.0	2929	6999
a	211.0	231.0	2929	6999
talking	0.0	4.0	2932	97847
about	4.0	7.0	2932	97847
the	7.0	10.0	2932	97847
military	10.0	16.0	2932	97847
you	16.0	22.0	2932	97847
surround	22.0	28.0	2932	97847
himself	28.0	31.0	2932	97847
with	31.0	34.0	2932	97847
generals	34.0	41.0	2932	97847
called	41.0	44.0	2932	97847
for	44.0	46.0	2932	97847
massive	46.0	52.0	2932	97847
increase	52.0	58.0	2932	97847
in	58.0	59.0	2932	97847
military	59.0	62.0	2932	97847
spending	62.0	67.0	2932	97847
and	67.0	77.0	2932	97847
during	77.0	80.0	2932	97847
a	80.0	80.0	2932	97847
meeting	80.0	86.0	2932	97847
with	86.0	88.0	2932	97847
French	88.0	92.0	2932	97847
president	92.0	98.0	2932	97847
Emmanuel	98.0	101.0	2932	97847
macron	101.0	112.0	2932	97847
yesterday	112.0	119.0	2932	97847
Trump	119.0	127.0	2932	97847
talk	127.0	133.0	2932	97847
about	133.0	133.0	2932	97847
how	133.0	137.0	2932	97847
much	137.0	140.0	2932	97847
you	140.0	142.0	2932	97847
love	142.0	148.0	2932	97847
France's	148.0	154.0	2932	97847
Bastille	154.0	157.0	2932	97847
Day	157.0	163.0	2932	97847
military	163.0	167.0	2932	97847
parade	167.0	173.0	2932	97847
and	173.0	182.0	2932	97847
suggesting	182.0	190.0	2932	97847
he	190.0	191.0	2932	97847
might	191.0	193.0	2932	97847
want	193.0	196.0	2932	97847
to	196.0	197.0	2932	97847
replicate	197.0	202.0	2932	97847
it	202.0	206.0	2932	97847
here	206.0	211.0	2932	97847
in	211.0	218.0	2932	97847
the	218.0	224.0	2932	97847
Tuesday	0.0	6.0	2933	100452
Texas	6.0	12.0	2933	100452
Senator	12.0	17.0	2933	100452
Ted	17.0	21.0	2933	100452
Cruz	21.0	29.0	2933	100452
attacked	29.0	38.0	2933	100452
Republican	38.0	50.0	2933	100452
front-runner	50.0	57.0	2933	100452
Donald	57.0	63.0	2933	100452
Trump	63.0	66.0	2933	100452
by	66.0	69.0	2933	100452
saying	69.0	74.0	2933	100452
that	74.0	75.0	2933	100452
Trump	75.0	78.0	2933	100452
quote	78.0	84.0	2933	100452
embodies	84.0	98.0	2933	100452
New	98.0	105.0	2933	100452
York	105.0	111.0	2933	100452
values	111.0	120.0	2933	100452
that	120.0	129.0	2933	100452
brings	129.0	134.0	2933	100452
us	134.0	135.0	2933	100452
to	135.0	137.0	2933	100452
a	137.0	138.0	2933	100452
segment	138.0	141.0	2933	100452
we	141.0	146.0	2933	100452
call	146.0	149.0	2933	100452
a	149.0	159.0	2933	100452
dysfunction	0.0	2.0	2934	99520
in	2.0	4.0	2934	99520
the	4.0	5.0	2934	99520
recovery	5.0	10.0	2934	99520
efforts	10.0	17.0	2934	99520
a	17.0	19.0	2934	99520
contract	19.0	28.0	2934	99520
for	28.0	29.0	2934	99520
hundreds	29.0	37.0	2934	99520
of	37.0	38.0	2934	99520
millions	38.0	41.0	2934	99520
of	41.0	43.0	2934	99520
dollars	43.0	44.0	2934	99520
was	44.0	52.0	2934	99520
afforded	52.0	58.0	2934	99520
to	58.0	65.0	2934	99520
a	65.0	67.0	2934	99520
small	67.0	71.0	2934	99520
company	71.0	74.0	2934	99520
in	74.0	83.0	2934	99520
Whitefish	83.0	91.0	2934	99520
Montana	91.0	94.0	2934	99520
which	94.0	104.0	2934	99520
also	104.0	107.0	2934	99520
happens	107.0	115.0	2934	99520
to	115.0	116.0	2934	99520
be	116.0	118.0	2934	99520
the	118.0	119.0	2934	99520
hometown	119.0	128.0	2934	99520
of	128.0	128.0	2934	99520
interior	128.0	136.0	2934	99520
secretary	136.0	139.0	2934	99520
Ryan	139.0	145.0	2934	99520
zinke	145.0	151.0	2934	99520
to	151.0	157.0	2934	99520
help	157.0	160.0	2934	99520
restore	160.0	164.0	2934	99520
Puerto	164.0	170.0	2934	99520
Rico's	170.0	176.0	2934	99520
electrical	176.0	182.0	2934	99520
grid	182.0	187.0	2934	99520
then	187.0	188.0	2934	99520
almost	188.0	190.0	2934	99520
immediately	190.0	191.0	2934	99520
there	191.0	200.0	2934	99520
was	200.0	202.0	2934	99520
scrutiny	202.0	208.0	2934	99520
over	208.0	209.0	2934	99520
the	209.0	212.0	2934	99520
contract	212.0	220.0	2934	99520
first	220.0	223.0	2934	99520
of	223.0	226.0	2934	99520
all	226.0	231.0	2934	99520
I'm	0.0	1.0	2938	4777
sorry	1.0	7.0	2938	4777
but	7.0	10.0	2938	4777
it	10.0	13.0	2938	4777
just	13.0	16.0	2938	4777
strikes	16.0	19.0	2938	4777
me	19.0	22.0	2938	4777
as	22.0	25.0	2938	4777
unpresidential	25.0	37.0	2938	4777
to	37.0	40.0	2938	4777
plug	40.0	46.0	2938	4777
your	46.0	48.0	2938	4777
social	48.0	54.0	2938	4777
media	54.0	58.0	2938	4777
accounts	58.0	60.0	2938	4777
he	60.0	81.0	2938	4777
sounds	81.0	85.0	2938	4777
like	85.0	88.0	2938	4777
the	88.0	88.0	2938	4777
end	88.0	94.0	2938	4777
of	94.0	94.0	2938	4777
a	94.0	96.0	2938	4777
YouTube	96.0	105.0	2938	4777
video	105.0	106.0	2938	4777
if	106.0	114.0	2938	4777
you	114.0	115.0	2938	4777
thought	115.0	120.0	2938	4777
this	120.0	121.0	2938	4777
speech	121.0	126.0	2938	4777
was	126.0	129.0	2938	4777
dope	129.0	133.0	2938	4777
please	133.0	139.0	2938	4777
like	139.0	144.0	2938	4777
And	144.0	145.0	2938	4777
subscribe	145.0	147.0	2938	4777
for	147.0	160.0	2938	4777
more	160.0	162.0	2938	4777
contact	162.0	268.0	2938	4777
show	0.0	0.0	2940	96651
me	0.0	3.0	2940	96651
a	3.0	4.0	2940	96651
picture	4.0	9.0	2940	96651
of	9.0	10.0	2940	96651
that	10.0	37.0	2940	96651
inside	0.0	3.0	2945	99344
Donald	3.0	8.0	2945	99344
Trump's	8.0	14.0	2945	99344
head	14.0	17.0	2945	99344
and	17.0	22.0	2945	99344
just	0.0	3.0	2948	7355
add	3.0	8.0	2948	7355
in	8.0	9.0	2948	7355
if	9.0	11.0	2948	7355
I	11.0	12.0	2948	7355
ever	12.0	15.0	2948	7355
find	15.0	20.0	2948	7355
out	20.0	23.0	2948	7355
who's	23.0	26.0	2948	7355
saying	26.0	30.0	2948	7355
this	30.0	33.0	2948	7355
stuff	33.0	36.0	2948	7355
there's	36.0	42.0	2948	7355
going	42.0	45.0	2948	7355
to	45.0	45.0	2948	7355
be	45.0	47.0	2948	7355
big	47.0	50.0	2948	7355
trouble	50.0	75.0	2948	7355
runs	75.0	83.0	2948	7355
like	83.0	84.0	2948	7355
a	84.0	86.0	2948	7355
mom	86.0	92.0	2948	7355
say	92.0	95.0	2948	7355
who	95.0	100.0	2948	7355
weltron	0.0	46.0	2949	5222
fixates	46.0	54.0	2949	5222
on	54.0	55.0	2949	5222
the	55.0	57.0	2949	5222
border	57.0	61.0	2949	5222
and	61.0	63.0	2949	5222
mumbles	63.0	70.0	2949	5222
Half	70.0	75.0	2949	5222
Baked	75.0	79.0	2949	5222
ideas	79.0	85.0	2949	5222
about	85.0	87.0	2949	5222
sending	87.0	91.0	2949	5222
the	91.0	93.0	2949	5222
military	93.0	94.0	2949	5222
there	94.0	102.0	2949	5222
he's	102.0	105.0	2949	5222
also	105.0	108.0	2949	5222
been	108.0	111.0	2949	5222
nursing	111.0	117.0	2949	5222
another	117.0	121.0	2949	5222
Obsession	121.0	132.0	2949	5222
his	132.0	133.0	2949	5222
growing	133.0	141.0	2949	5222
anger	141.0	147.0	2949	5222
toward	147.0	156.0	2949	5222
Amazon	156.0	165.0	2949	5222
now	165.0	166.0	2949	5222
it	166.0	186.0	2949	5222
wasn't	186.0	190.0	2949	5222
so	190.0	193.0	2949	5222
long	193.0	196.0	2949	5222
ago	196.0	198.0	2949	5222
that	198.0	202.0	2949	5222
Republicans	202.0	214.0	2949	5222
were	214.0	217.0	2949	5222
against	217.0	226.0	2949	5222
presidents	226.0	238.0	2949	5222
intervening	238.0	247.0	2949	5222
in	247.0	249.0	2949	5222
the	249.0	249.0	2949	5222
economy	249.0	258.0	2949	5222
like	258.0	265.0	2949	5222
when	265.0	268.0	2949	5222
they	268.0	270.0	2949	5222
were	270.0	271.0	2949	5222
lintless	271.0	279.0	2949	5222
Lee	279.0	282.0	2949	5222
bass	282.0	286.0	2949	5222
President	286.0	292.0	2949	5222
Obama	292.0	298.0	2949	5222
for	298.0	301.0	2949	5222
favoring	301.0	307.0	2949	5222
certain	307.0	309.0	2949	5222
companies	309.0	319.0	2949	5222
over	319.0	322.0	2949	5222
others	322.0	328.0	2949	5222
and	328.0	334.0	2949	5222
picking	334.0	339.0	2949	5222
winners	339.0	343.0	2949	5222
and	343.0	348.0	2949	5222
losers	348.0	354.0	2949	5222
and	354.0	355.0	2949	5222
everything	355.0	360.0	2949	5222
from	360.0	363.0	2949	5222
Green	363.0	367.0	2949	5222
energy	367.0	370.0	2949	5222
to	370.0	380.0	2949	5222
promised	0.0	1.0	2950	97648
you	1.0	15.0	2950	97648
wouldn't	15.0	24.0	2950	97648
let	24.0	25.0	2950	97648
people	25.0	31.0	2950	97648
suffer	31.0	33.0	2950	97648
his	33.0	37.0	2950	97648
president	37.0	45.0	2950	97648
using	45.0	49.0	2950	97648
one	49.0	54.0	2950	97648
favorite	54.0	63.0	2950	97648
phrase	63.0	69.0	2950	97648
over	69.0	79.0	2950	97648
and	79.0	88.0	2950	97648
is	0.0	2.0	2951	96976
every	2.0	6.0	2951	96976
time	6.0	9.0	2951	96976
Trump	9.0	14.0	2951	96976
removes	14.0	21.0	2951	96976
an	21.0	23.0	2951	96976
obstacle	23.0	30.0	2951	96976
it	30.0	33.0	2951	96976
comes	33.0	38.0	2951	96976
back	38.0	41.0	2951	96976
as	41.0	44.0	2951	96976
an	44.0	45.0	2951	96976
even	45.0	51.0	2951	96976
bigger	51.0	54.0	2951	96976
obstacle	54.0	62.0	2951	96976
Trump	62.0	77.0	2951	96976
remove	77.0	81.0	2951	96976
James	81.0	86.0	2951	96976
Comey	86.0	92.0	2951	96976
call	92.0	96.0	2951	96976
me	96.0	98.0	2951	96976
Rhoda	98.0	101.0	2951	96976
Buck	101.0	105.0	2951	96976
Trump	105.0	111.0	2951	96976
remove	111.0	116.0	2951	96976
Michael	116.0	120.0	2951	96976
Flynn	120.0	126.0	2951	96976
Flynn	126.0	129.0	2951	96976
flip	129.0	135.0	2951	96976
if	135.0	141.0	2951	96976
Trump	141.0	144.0	2951	96976
had	144.0	146.0	2951	96976
a	146.0	147.0	2951	96976
mole	147.0	152.0	2951	96976
removed	152.0	153.0	2951	96976
it	153.0	161.0	2951	96976
would	161.0	162.0	2951	96976
be	162.0	164.0	2951	96976
testifying	164.0	171.0	2951	96976
before	171.0	176.0	2951	96976
Congress	176.0	182.0	2951	96976
a	182.0	186.0	2951	96976
week	186.0	191.0	2951	96976
seeing	0.0	1.0	2953	7054
the	1.0	2.0	2953	7054
birth	2.0	7.0	2953	7054
certificate	7.0	16.0	2953	7054
could	16.0	17.0	2953	7054
be	17.0	19.0	2953	7054
fake	19.0	25.0	2953	7054
last	25.0	29.0	2953	7054
year	29.0	34.0	2953	7054
and	34.0	43.0	2953	7054
by	43.0	44.0	2953	7054
the	44.0	46.0	2953	7054
way	46.0	47.0	2953	7054
I'm	47.0	52.0	2953	7054
not	52.0	53.0	2953	7054
sure	53.0	56.0	2953	7054
the	56.0	58.0	2953	7054
guy	58.0	61.0	2953	7054
who	61.0	65.0	2953	7054
owns	65.0	68.0	2953	7054
Big	68.0	73.0	2953	7054
press	73.0	79.0	2953	7054
conferences	79.0	86.0	2953	7054
has	86.0	89.0	2953	7054
a	89.0	91.0	2953	7054
fake	91.0	95.0	2953	7054
University	95.0	106.0	2953	7054
of	106.0	107.0	2953	7054
Faith	107.0	110.0	2953	7054
Foundation	110.0	116.0	2953	7054
fake	116.0	125.0	2953	7054
hair	125.0	128.0	2953	7054
and	128.0	130.0	2953	7054
a	130.0	131.0	2953	7054
fake	131.0	136.0	2953	7054
tan	136.0	140.0	2953	7054
should	140.0	149.0	2953	7054
be	149.0	151.0	2953	7054
the	151.0	152.0	2953	7054
one	152.0	157.0	2953	7054
in	157.0	158.0	2953	7054
charge	158.0	160.0	2953	7054
of	160.0	166.0	2953	7054
deciding	166.0	172.0	2953	7054
what's	172.0	185.0	2953	7054
real	185.0	241.0	2953	7054
even	241.0	250.0	2953	7054
if	250.0	253.0	2953	7054
there	253.0	256.0	2953	7054
hadn't	256.0	263.0	2953	7054
been	263.0	265.0	2953	7054
cameras	265.0	277.0	2953	7054
recording	277.0	284.0	2953	7054
Trump	284.0	289.0	2953	7054
birther	289.0	293.0	2953	7054
is	293.0	296.0	2953	7054
in	296.0	299.0	2953	7054
the	299.0	299.0	2953	7054
past	299.0	304.0	2953	7054
five	304.0	307.0	2953	7054
years	307.0	310.0	2953	7054
there	310.0	314.0	2953	7054
are	314.0	317.0	2953	7054
his	317.0	322.0	2953	7054
tweets	322.0	329.0	2953	7054
which	329.0	338.0	2953	7054
unlike	338.0	346.0	2953	7054
Whispering	346.0	353.0	2953	7054
sweet	353.0	358.0	2953	7054
nothings	358.0	359.0	2953	7054
from	359.0	368.0	2953	7054
Somers	368.0	374.0	2953	7054
long	374.0	377.0	2953	7054
past	377.0	386.0	2953	7054
are	386.0	394.0	2953	7054
saved	394.0	403.0	2953	7054
in	403.0	406.0	2953	7054
archives	406.0	406.0	2953	7054
like	406.0	422.0	2953	7054
this	422.0	427.0	2953	7054
one	427.0	433.0	2953	7054
against	0.0	26.0	2954	99093
the	26.0	28.0	2954	99093
United	28.0	31.0	2954	99093
States	31.0	34.0	2954	99093
does	34.0	43.0	2954	99093
not	43.0	44.0	2954	99093
sound	44.0	52.0	2954	99093
good	52.0	53.0	2954	99093
doesn't	53.0	68.0	2954	99093
leave	68.0	71.0	2954	99093
much	71.0	80.0	2954	99093
room	80.0	83.0	2954	99093
for	83.0	88.0	2954	99093
a	88.0	89.0	2954	99093
plea	89.0	94.0	2954	99093
bargain	94.0	95.0	2954	99093
What	95.0	108.0	2954	99093
it's	0.0	10.0	2955	100790
a	10.0	10.0	2955	100790
surprise	10.0	18.0	2955	100790
Donald	18.0	25.0	2955	100790
Trump	25.0	30.0	2955	100790
thinks	30.0	34.0	2955	100790
that	34.0	37.0	2955	100790
if	37.0	39.0	2955	100790
you're	39.0	40.0	2955	100790
going	40.0	40.0	2955	100790
to	40.0	45.0	2955	100790
campaign	45.0	51.0	2955	100790
for	51.0	52.0	2955	100790
office	52.0	60.0	2955	100790
you	60.0	61.0	2955	100790
should	61.0	64.0	2955	100790
speak	64.0	69.0	2955	100790
English	69.0	73.0	2955	100790
because	73.0	76.0	2955	100790
no	76.0	84.0	2955	100790
one	84.0	88.0	2955	100790
speaks	88.0	94.0	2955	100790
English	94.0	97.0	2955	100790
as	97.0	109.0	2955	100790
well	109.0	114.0	2955	100790
Trump's	0.0	7.0	2961	6668
Communications	7.0	19.0	2961	6668
with	19.0	20.0	2961	6668
his	20.0	23.0	2961	6668
lawyers	23.0	31.0	2961	6668
in	31.0	32.0	2961	6668
the	32.0	34.0	2961	6668
next	34.0	38.0	2961	6668
morning	38.0	40.0	2961	6668
Trump	40.0	47.0	2961	6668
woke	47.0	52.0	2961	6668
up	52.0	55.0	2961	6668
and	55.0	56.0	2961	6668
screamed	56.0	58.0	2961	6668
attorney	58.0	67.0	2961	6668
