Word	start_frame	end_frame	chunk	interval_id
must	654.0	655.0	3485	102203
be	655.0	658.0	3485	102203
strange	658.0	663.0	3485	102203
to	663.0	667.0	3485	102203
live	667.0	672.0	3485	102203
in	672.0	673.0	3485	102203
a	673.0	673.0	3485	102203
state	673.0	678.0	3485	102203
and	678.0	679.0	3485	102203
see	679.0	682.0	3485	102203
progress	682.0	688.0	3485	102203
actually	688.0	700.0	3485	102203
move	700.0	706.0	3485	102203
backwards	706.0	763.0	3485	102203
and	763.0	771.0	3485	102203
it	771.0	773.0	3485	102203
call	0.0	6.0	3486	214796
these	6.0	9.0	3486	214796
damaged	9.0	15.0	3486	214796
significantly	15.0	27.0	3486	214796
worse	27.0	30.0	3486	214796
concrete	30.0	46.0	3486	214796
isn't	46.0	54.0	3486	214796
good	54.0	58.0	3486	214796
at	58.0	60.0	3486	214796
absorbing	60.0	66.0	3486	214796
water	66.0	73.0	3486	214796
that	73.0	82.0	3486	214796
is	82.0	84.0	3486	214796
why	84.0	87.0	3486	214796
people	87.0	91.0	3486	214796
don't	91.0	94.0	3486	214796
dry	94.0	99.0	3486	214796
off	99.0	100.0	3486	214796
at	100.0	102.0	3486	214796
the	102.0	103.0	3486	214796
beach	103.0	112.0	3486	214796
leprechaun	0.0	137.0	3487	104654
would	137.0	140.0	3487	104654
used	140.0	143.0	3487	104654
to	143.0	144.0	3487	104654
be	144.0	149.0	3487	104654
such	149.0	153.0	3487	104654
oils	153.0	177.0	3487	104654
whenever	177.0	192.0	3487	104654
legislative	192.0	203.0	3487	104654
Debbie	203.0	212.0	3487	104654
riddle	212.0	216.0	3487	104654
I	216.0	219.0	3487	104654
asked	219.0	225.0	3487	104654
about	225.0	228.0	3487	104654
this	228.0	234.0	3487	104654
actual	234.0	239.0	3487	104654
voter	239.0	249.0	3487	104654
impersonation	249.0	252.0	3487	104654
they	252.0	269.0	3487	104654
say	269.0	273.0	3487	104654
they've	273.0	276.0	3487	104654
done	276.0	279.0	3487	104654
nothing	279.0	285.0	3487	104654
wrong	285.0	291.0	3487	104654
on	291.0	294.0	3487	104654
the	294.0	296.0	3487	104654
only	296.0	299.0	3487	104654
acting	299.0	306.0	3487	104654
out	306.0	309.0	3487	104654
of	309.0	318.0	3487	104654
is	0.0	1.0	3488	104587
almost	1.0	16.0	3488	104587
tempting	16.0	23.0	3488	104587
fight	23.0	28.0	3488	104587
he's	28.0	37.0	3488	104587
like	37.0	40.0	3488	104587
a	40.0	41.0	3488	104587
citizen	41.0	46.0	3488	104587
of	46.0	49.0	3488	104587
Pompeii	49.0	56.0	3488	104587
sign	56.0	62.0	3488	104587
what	62.0	68.0	3488	104587
I	68.0	70.0	3488	104587
love	70.0	74.0	3488	104587
about	74.0	74.0	3488	104587
this	74.0	79.0	3488	104587
city	79.0	85.0	3488	104587
is	85.0	88.0	3488	104587
how	88.0	92.0	3488	104587
course	0.0	0.0	3489	105351
you	0.0	108.0	3489	105351
don't	108.0	109.0	3489	105351
lie	109.0	112.0	3489	105351
cuz	112.0	115.0	3489	105351
mine	115.0	121.0	3489	105351
in	121.0	123.0	3489	105351
your	123.0	126.0	3489	105351
diet	126.0	129.0	3489	105351
and	129.0	133.0	3489	105351
undercutting	133.0	141.0	3489	105351
a	141.0	142.0	3489	105351
democracy	142.0	151.0	3489	105351
of	0.0	13.0	3490	103352
Katy	13.0	20.0	3490	103352
Perry	20.0	25.0	3490	103352
but	25.0	28.0	3490	103352
it	28.0	29.0	3490	103352
still	29.0	34.0	3490	103352
feels	34.0	37.0	3490	103352
wrong	37.0	43.0	3490	103352
to	43.0	46.0	3490	103352
be	46.0	47.0	3490	103352
listening	47.0	53.0	3490	103352
to	53.0	55.0	3490	103352
this	55.0	73.0	3490	103352
you're	73.0	82.0	3490	103352
gonna	82.0	89.0	3490	103352
hear	89.0	95.0	3490	103352
me	95.0	101.0	3490	103352
roar	101.0	139.0	3490	103352
louder	139.0	148.0	3490	103352
louder	148.0	173.0	3490	103352
moving	0.0	16.0	3491	215140
13	16.0	25.0	3491	215140
million	25.0	31.0	3491	215140
dollars	31.0	39.0	3491	215140
into	39.0	45.0	3491	215140
state	45.0	50.0	3491	215140
level	50.0	54.0	3491	215140
rises	54.0	58.0	3491	215140
ahead	58.0	62.0	3491	215140
of	62.0	64.0	3491	215140
the	64.0	65.0	3491	215140
law	65.0	67.0	3491	215140
Suite	67.0	73.0	3491	215140
district	73.0	76.0	3491	215140
and	76.0	79.0	3491	215140
gaining	79.0	85.0	3491	215140
huge	85.0	97.0	3491	215140
numbers	97.0	103.0	3491	215140
of	103.0	105.0	3491	215140
seats	105.0	109.0	3491	215140
and	109.0	112.0	3491	215140
that	112.0	118.0	3491	215140
pays	118.0	124.0	3491	215140
massive	124.0	138.0	3491	215140
any	0.0	24.0	3492	103715
bedroom	24.0	29.0	3492	103715
and	29.0	38.0	3492	103715
I	38.0	39.0	3492	103715
will	39.0	42.0	3492	103715
tell	42.0	45.0	3492	103715
you	45.0	45.0	3492	103715
to	45.0	56.0	3492	103715
translate	56.0	62.0	3492	103715
this	62.0	66.0	3492	103715
risk	66.0	72.0	3492	103715
their	72.0	75.0	3492	103715
own	75.0	78.0	3492	103715
lives	78.0	81.0	3492	103715
working	81.0	96.0	3492	103715
for	96.0	99.0	3492	103715
us	99.0	102.0	3492	103715
and	102.0	107.0	3492	103715
because	107.0	113.0	3492	103715
they	113.0	114.0	3492	103715
did	114.0	117.0	3492	103715
that	117.0	120.0	3492	103715
a	120.0	125.0	3492	103715
permanent	125.0	131.0	3492	103715
topics	131.0	141.0	3492	103715
for	141.0	144.0	3492	103715
insurgents	144.0	152.0	3492	103715
and	152.0	167.0	3492	103715
you	167.0	177.0	3492	103715
just	177.0	182.0	3492	103715
saw	182.0	183.0	3492	103715
sirach	183.0	194.0	3492	103715
that's	194.0	205.0	3492	103715
I	0.0	22.0	3494	216236
need	22.0	24.0	3494	216236
also	24.0	31.0	3494	216236
worth	31.0	37.0	3494	216236
noting	37.0	40.0	3494	216236
that	40.0	46.0	3494	216236
your	46.0	49.0	3494	216236
possessions	49.0	57.0	3494	216236
generally	57.0	64.0	3494	216236
have	64.0	70.0	3494	216236
fewer	70.0	78.0	3494	216236
protections	78.0	90.0	3494	216236
under	90.0	93.0	3494	216236
the	93.0	103.0	3494	216236
don't	0.0	4.0	3495	215071
legally	4.0	8.0	3495	215071
okay	8.0	11.0	3495	215071
to	11.0	16.0	3495	215071
say	16.0	19.0	3495	215071
that	19.0	20.0	3495	215071
the	20.0	26.0	3495	215071
point	26.0	31.0	3495	215071
is	31.0	34.0	3495	215071
jello	34.0	49.0	3495	215071
when	49.0	88.0	3495	215071
Pitbull	88.0	97.0	3495	215071
has	97.0	100.0	3495	215071
a	100.0	101.0	3495	215071
special	101.0	184.0	3495	215071
area	184.0	191.0	3495	215071
child	191.0	199.0	3495	215071
support	199.0	203.0	3495	215071
ponies	203.0	209.0	3495	215071
will	209.0	215.0	3495	215071
point	215.0	218.0	3495	215071
to	218.0	220.0	3495	215071
positive	220.0	223.0	3495	215071
news	223.0	229.0	3495	215071
stories	229.0	229.0	3495	215071
about	229.0	262.0	3495	215071
just	0.0	0.0	3497	216054
sent	0.0	3.0	3497	216054
you	3.0	3.0	3497	216054
the	3.0	9.0	3497	216054
Shake	9.0	16.0	3497	216054
in	16.0	18.0	3497	216054
the	18.0	19.0	3497	216054
world	19.0	27.0	3497	216054
Muhammad	27.0	43.0	3497	216054
Ali	43.0	48.0	3497	216054
boxing	48.0	52.0	3497	216054
Sonny	52.0	57.0	3497	216054
Liston	57.0	63.0	3497	216054
kind	63.0	69.0	3497	216054
of	69.0	70.0	3497	216054
way	70.0	88.0	3497	216054
I	0.0	8.0	3498	102352
bought	8.0	11.0	3498	102352
at	11.0	13.0	3498	102352
least	13.0	16.0	3498	102352
on	16.0	22.0	3498	102352
Election	22.0	28.0	3498	102352
Day	28.0	31.0	3498	102352
that	31.0	32.0	3498	102352
woman	32.0	37.0	3498	102352
gets	37.0	40.0	3498	102352
to	40.0	41.0	3498	102352
wear	41.0	44.0	3498	102352
the	44.0	44.0	3498	102352
incredibly	44.0	52.0	3498	102352
special	52.0	55.0	3498	102352
I	55.0	64.0	3498	102352
voted	64.0	71.0	3498	102352
and	71.0	73.0	3498	102352
Wishin	73.0	77.0	3498	102352
and	77.0	77.0	3498	102352
actually	77.0	83.0	3498	102352
counted	83.0	91.0	3498	102352
sticker	91.0	95.0	3498	102352
amazingly	95.0	122.0	3498	102352
Guam	122.0	128.0	3498	102352
still	128.0	137.0	3498	102352
gets	137.0	143.0	3498	102352
more	143.0	148.0	3498	102352
respect	148.0	157.0	3498	102352
from	157.0	158.0	3498	102352
the	158.0	160.0	3498	102352
US	160.0	163.0	3498	102352
government	163.0	167.0	3498	102352
in	167.0	175.0	3498	102352
American	175.0	182.0	3498	102352
Samoa	182.0	185.0	3498	102352
has	185.0	199.0	3498	102352
proven	199.0	206.0	3498	102352
a	206.0	211.0	3498	102352
little	211.0	215.0	3498	102352
while	215.0	218.0	3498	102352
back	218.0	221.0	3498	102352
when	221.0	224.0	3498	102352
the	224.0	226.0	3498	102352
u.s.	226.0	230.0	3498	102352
member	230.0	235.0	3498	102352
of	235.0	236.0	3498	102352
Congress	236.0	239.0	3498	102352
was	239.0	251.0	3498	102352
tossed	251.0	256.0	3498	102352
with	256.0	257.0	3498	102352
introducing	257.0	262.0	3498	102352
that	262.0	268.0	3498	102352
delegates	268.0	280.0	3498	102352
Dunk	0.0	15.0	3499	216662
members	15.0	117.0	3499	216662
of	117.0	118.0	3499	216662
Congress,	118.0	130.0	3499	216662
solicit	130.0	138.0	3499	216662
or	138.0	145.0	3499	216662
this	0.0	2.0	3500	104125
practice	2.0	5.0	3500	104125
has	5.0	17.0	3500	104125
clearly	17.0	23.0	3500	104125
impacts	23.0	32.0	3500	104125
told	32.0	36.0	3500	104125
media	36.0	42.0	3500	104125
such	42.0	47.0	3500	104125
as	47.0	48.0	3500	104125
time	48.0	54.0	3500	104125
and	54.0	57.0	3500	104125
cuccio	57.0	69.0	3500	104125
recently	69.0	81.0	3500	104125
created	81.0	84.0	3500	104125
a	84.0	90.0	3500	104125
negative	90.0	108.0	3500	104125
advertising	108.0	122.0	3500	104125
team	122.0	128.0	3500	104125
and	128.0	138.0	3500	104125
he	138.0	140.0	3500	104125
also	140.0	143.0	3500	104125
doesn't	143.0	149.0	3500	104125
see	149.0	155.0	3500	104125
what	155.0	162.0	3500	104125
that	162.0	164.0	3500	104125
might	164.0	168.0	3500	104125
be	168.0	170.0	3500	104125
an	170.0	173.0	3500	104125
needle	0.0	0.0	3502	104649
exchanges	0.0	10.0	3502	104649
are	10.0	15.0	3502	104649
always	15.0	22.0	3502	104649
preferable	22.0	28.0	3502	104649
to	28.0	37.0	3502	104649
the	37.0	42.0	3502	104649
alternative	42.0	51.0	3502	104649
of	51.0	61.0	3502	104649
needles	61.0	76.0	3502	104649
pussy	0.0	143.0	3503	102127
for	143.0	144.0	3503	102127
some	144.0	149.0	3503	102127
reason	149.0	156.0	3503	102127
instead	156.0	167.0	3503	102127
of	167.0	171.0	3503	102127
apologizing	171.0	183.0	3503	102127
to	183.0	200.0	3503	102127
Denali	200.0	207.0	3503	102127
what	207.0	210.0	3503	102127
color	210.0	215.0	3503	102127
the	215.0	218.0	3503	102127
van	218.0	222.0	3503	102127
is	222.0	227.0	3503	102127
insisting	227.0	239.0	3503	102127
it	239.0	242.0	3503	102127
was	242.0	243.0	3503	102127
Cerise	243.0	255.0	3503	102127
or	255.0	261.0	3503	102127
magenta	261.0	269.0	3503	102127
to	269.0	306.0	3503	102127
avoid	306.0	312.0	3503	102127
the	312.0	314.0	3503	102127
question	314.0	318.0	3503	102127
it	0.0	0.0	3504	215281
I	0.0	15.0	3504	215281
need	15.0	18.0	3504	215281
some	18.0	21.0	3504	215281
support	21.0	24.0	3504	215281
kind	24.0	30.0	3504	215281
of	30.0	32.0	3504	215281
toys	32.0	38.0	3504	215281
police	38.0	42.0	3504	215281
department's	42.0	44.0	3504	215281
but	44.0	51.0	3504	215281
I	51.0	53.0	3504	215281
don't	53.0	56.0	3504	215281
really	56.0	60.0	3504	215281
Senor	0.0	1.0	3505	101483
Frog's	1.0	4.0	3505	101483
does	4.0	34.0	3505	101483
any	34.0	40.0	3505	101483
of	40.0	42.0	3505	101483
this	42.0	45.0	3505	101483
have	45.0	49.0	3505	101483
anything	49.0	55.0	3505	101483
to	55.0	57.0	3505	101483
do	57.0	60.0	3505	101483
with	60.0	63.0	3505	101483
the	63.0	64.0	3505	101483
Olympics	64.0	70.0	3505	101483
needs	70.0	115.0	3505	101483
to	115.0	117.0	3505	101483
tell	117.0	121.0	3505	101483
somebody	121.0	127.0	3505	101483
absolutely	127.0	150.0	3505	101483
absolutely	150.0	177.0	3505	101483
affects	177.0	205.0	3505	101483
the	205.0	207.0	3505	101483
Olympic	207.0	213.0	3505	101483
Games	213.0	216.0	3505	101483
promised	216.0	222.0	3505	101483
to	222.0	223.0	3505	101483
be	223.0	225.0	3505	101483
genuinely	225.0	234.0	3505	101483
inspiring	234.0	247.0	3505	101483
for	247.0	249.0	3505	101483
the	249.0	250.0	3505	101483
first	250.0	256.0	3505	101483
time	256.0	259.0	3505	101483
we	259.0	285.0	3505	101483
can	285.0	288.0	3505	101483
put	288.0	289.0	3505	101483
under	289.0	298.0	3505	101483
the	298.0	301.0	3505	101483
Olympic	301.0	303.0	3505	101483
flag	303.0	307.0	3505	101483
one	307.0	315.0	3505	101483
of	315.0	316.0	3505	101483
them	316.0	319.0	3505	101483
is	319.0	325.0	3505	101483
you	325.0	328.0	3505	101483
strop	328.0	334.0	3505	101483
Maldini	334.0	345.0	3505	101483
an	345.0	349.0	3505	101483
18	349.0	357.0	3505	101483
year	357.0	360.0	3505	101483
old	360.0	363.0	3505	101483
Syrian	363.0	369.0	3505	101483
refugee	369.0	378.0	3505	101483
just	378.0	508.0	3505	101483
listen	508.0	517.0	3505	101483
to	517.0	519.0	3505	101483
her	519.0	522.0	3505	101483
describe	522.0	525.0	3505	101483
her	525.0	535.0	3505	101483
at	0.0	1.0	3506	101263
least	1.0	5.0	3506	101263
at	5.0	8.0	3506	101263
least	8.0	10.0	3506	101263
that	10.0	13.0	3506	101263
way	13.0	18.0	3506	101263
Bureau	0.0	0.0	3507	103929
of	0.0	1.0	3507	103929
Alcohol	1.0	3.0	3507	103929
Tobacco	3.0	9.0	3507	103929
marijuana	9.0	19.0	3507	103929
Firearms	19.0	34.0	3507	103929
explosives	34.0	46.0	3507	103929
monster	46.0	52.0	3507	103929
trucks	52.0	57.0	3507	103929
motorcycle	57.0	70.0	3507	103929
jumps	70.0	75.0	3507	103929
and	75.0	79.0	3507	103929
leather	79.0	93.0	3507	103929
jackets	93.0	93.0	3507	103929
with	93.0	102.0	3507	103929
tigers	102.0	111.0	3507	103929
on	111.0	112.0	3507	103929
the	112.0	135.0	3507	103929
there	0.0	66.0	3509	216963
a	66.0	68.0	3509	216963
cutting-edge	68.0	75.0	3509	216963
technology	75.0	86.0	3509	216963
company	86.0	93.0	3509	216963
not	93.0	96.0	3509	216963
Lord	96.0	102.0	3509	216963
Grantham	102.0	114.0	3509	216963
and	114.0	126.0	3509	216963
throw	126.0	164.0	3509	216963
the	164.0	167.0	3509	216963
formula	167.0	174.0	3509	216963
y	174.0	177.0	3509	216963
off	177.0	182.0	3509	216963
the	182.0	185.0	3509	216963
FBI	185.0	189.0	3509	216963
used	189.0	197.0	3509	216963
it	197.0	198.0	3509	216963
once	198.0	204.0	3509	216963
nobody	204.0	216.0	3509	216963
seriously	216.0	227.0	3509	216963
thinks	227.0	233.0	3509	216963
that	233.0	236.0	3509	216963
is	236.0	240.0	3509	216963
GIF	0.0	2.0	3512	216307
to	2.0	5.0	3512	216307
English	5.0	12.0	3512	216307
Sioux	12.0	23.0	3512	216307
Rapids	23.0	32.0	3512	216307
shift	32.0	38.0	3512	216307
back	38.0	41.0	3512	216307
to	41.0	44.0	3512	216307
would	0.0	10.0	3514	214154
change	10.0	21.0	3514	214154
thing	0.0	0.0	3516	101440
ever	0.0	5.0	3516	101440
surfacing	5.0	15.0	3516	101440
we	15.0	32.0	3516	101440
can	32.0	33.0	3516	101440
all	33.0	39.0	3516	101440
hold	39.0	48.0	3516	101440
people's	0.0	31.0	3518	214429
opinions	31.0	39.0	3518	214429
on	39.0	40.0	3518	214429
a	40.0	40.0	3518	214429
potion	40.0	48.0	3518	214429
to	48.0	48.0	3518	214429
make	48.0	49.0	3518	214429
up	49.0	54.0	3518	214429
a	54.0	54.0	3518	214429
spectrum	54.0	60.0	3518	214429
but	60.0	69.0	3518	214429
most	69.0	76.0	3518	214429
of	76.0	78.0	3518	214429
us	78.0	79.0	3518	214429
believe	79.0	85.0	3518	214429
it	85.0	93.0	3518	214429
true	0.0	4.0	3519	101923
we	4.0	14.0	3519	101923
have	14.0	16.0	3519	101923
over	16.0	23.0	3519	101923
2	23.0	29.0	3519	101923
million	29.0	37.0	3519	101923
people	37.0	44.0	3519	101923
behind	44.0	53.0	3519	101923
bars	53.0	58.0	3519	101923
right	58.0	61.0	3519	101923
now	61.0	64.0	3519	101923
we	64.0	70.0	3519	101923
don't	70.0	137.0	3519	101923
have	137.0	140.0	3519	101923
more	140.0	145.0	3519	101923
than	145.0	148.0	3519	101923
anything	148.0	155.0	3519	101923
the	155.0	185.0	3519	101923
be	0.0	2.0	3520	102844
loved	2.0	45.0	3520	102844
by	45.0	104.0	3520	102844
themselves	104.0	113.0	3520	102844
they	113.0	128.0	3520	102844
could	128.0	131.0	3520	102844
Stash	131.0	137.0	3520	102844
House	137.0	147.0	3520	102844
of	147.0	150.0	3520	102844
bones	150.0	155.0	3520	102844
in	155.0	158.0	3520	102844
funds	158.0	164.0	3520	102844
without	164.0	173.0	3520	102844
putting	173.0	180.0	3520	102844
Puerto	180.0	185.0	3520	102844
Rico	185.0	189.0	3520	102844
in	189.0	192.0	3520	102844
the	192.0	194.0	3520	102844
night	194.0	198.0	3520	102844
you	198.0	207.0	3520	102844
might	207.0	210.0	3520	102844
even	210.0	215.0	3520	102844
own	215.0	221.0	3520	102844
Puerto	221.0	225.0	3520	102844
Rican	225.0	230.0	3520	102844
bonds	230.0	236.0	3520	102844
and	236.0	245.0	3520	102844
not	245.0	249.0	3520	102844
even	249.0	255.0	3520	102844
know	255.0	257.0	3520	102844
it	257.0	260.0	3520	102844
oppenheim	260.0	272.0	3520	102844
is	272.0	275.0	3520	102844
Maryland	275.0	287.0	3520	102844
Municipal	287.0	290.0	3520	102844
fund	290.0	299.0	3520	102844
prisons	299.0	302.0	3520	102844
is	302.0	309.0	3520	102844
made	309.0	312.0	3520	102844
up	312.0	314.0	3520	102844
of	314.0	315.0	3520	102844
15.4%	315.0	344.0	3520	102844
Puerto	344.0	347.0	3520	102844
Rico	347.0	353.0	3520	102844
bonds	353.0	359.0	3520	102844
which	359.0	366.0	3520	102844
is	366.0	368.0	3520	102844
in	368.0	369.0	3520	102844
sight	369.0	377.0	3520	102844
because	377.0	381.0	3520	102844
of	381.0	405.0	3520	102844
something	405.0	411.0	3520	102844
that	411.0	424.0	3520	102844
who	0.0	18.0	3521	216798
gives	18.0	25.0	3521	216798
your	25.0	27.0	3521	216798
shit	27.0	36.0	3521	216798
I	36.0	58.0	3521	216798
don't	58.0	61.0	3521	216798
care	61.0	66.0	3521	216798
about	66.0	67.0	3521	216798
the	67.0	72.0	3521	216798
fruit	72.0	76.0	3521	216798
flies	76.0	87.0	3521	216798
fast	0.0	50.0	3523	104716
by	50.0	53.0	3523	104716
the	53.0	53.0	3523	104716
American	53.0	64.0	3523	104716
Society	64.0	65.0	3523	104716
of	65.0	70.0	3523	104716
golden	70.0	76.0	3523	104716
retriever	76.0	96.0	3523	104716
the	0.0	150.0	3524	103965
single	0.0	26.0	3525	104815
wrenches	26.0	61.0	3525	104815
playing	61.0	71.0	3525	104815
these	71.0	80.0	3525	104815
planes	80.0	89.0	3525	104815
are	89.0	92.0	3525	104815
vital	92.0	100.0	3525	104815
tools	100.0	104.0	3525	104815
look	104.0	110.0	3525	104815
up	110.0	112.0	3525	104815
Kenneth	112.0	116.0	3525	104815
Copeland	116.0	125.0	3525	104815
along	125.0	133.0	3525	104815
with	133.0	136.0	3525	104815
his	136.0	137.0	3525	104815
wife	137.0	137.0	3525	104815
Gloria	137.0	146.0	3525	104815
are	146.0	152.0	3525	104815
among	152.0	155.0	3525	104815
the	155.0	158.0	3525	104815
most	158.0	158.0	3525	104815
successful	158.0	170.0	3525	104815
TV	170.0	175.0	3525	104815
evangelist	175.0	188.0	3525	104815
a	188.0	196.0	3525	104815
few	196.0	200.0	3525	104815
years	200.0	203.0	3525	104815
back	203.0	208.0	3525	104815
he	208.0	214.0	3525	104815
lost	214.0	218.0	3525	104815
his	218.0	220.0	3525	104815
phone	220.0	223.0	3525	104815
was	223.0	226.0	3525	104815
to	226.0	227.0	3525	104815
help	227.0	229.0	3525	104815
buy	229.0	233.0	3525	104815
a	233.0	235.0	3525	104815
20	235.0	242.0	3525	104815
million	242.0	247.0	3525	104815
dollar	247.0	251.0	3525	104815
jet	251.0	256.0	3525	104815
promising	256.0	265.0	3525	104815
it	265.0	271.0	3525	104815
would	271.0	272.0	3525	104815
only	272.0	275.0	3525	104815
be	275.0	278.0	3525	104815
used	278.0	286.0	3525	104815
for	286.0	290.0	3525	104815
church	290.0	295.0	3525	104815
business	295.0	298.0	3525	104815
but	298.0	302.0	3525	104815
a	302.0	304.0	3525	104815
local	304.0	308.0	3525	104815
news	308.0	313.0	3525	104815
crew	313.0	314.0	3525	104815
do	314.0	317.0	3525	104815
some	317.0	320.0	3525	104815
thinking	320.0	326.0	3525	104815
and	326.0	332.0	3525	104815
what	332.0	335.0	3525	104815
they	335.0	337.0	3525	104815
found	337.0	340.0	3525	104815
will	340.0	350.0	3525	104815
probably	350.0	356.0	3525	104815
no	356.0	359.0	3525	104815
surprise	359.0	366.0	3525	104815
these	0.0	37.0	3526	215794
morning	37.0	42.0	3526	215794
songs	42.0	46.0	3526	215794
we	46.0	48.0	3526	215794
are	48.0	49.0	3526	215794
about	49.0	52.0	3526	215794
to	52.0	57.0	3526	215794
Embark	57.0	57.0	3526	215794
upon	57.0	64.0	3526	215794
another	64.0	67.0	3526	215794
ambitious	67.0	78.0	3526	215794
border	78.0	87.0	3526	215794
patrol	87.0	91.0	3526	215794
hiring	91.0	94.0	3526	215794
search	94.0	102.0	3526	215794
and	102.0	109.0	3526	215794
see	109.0	111.0	3526	215794
me	111.0	114.0	3526	215794
people	114.0	117.0	3526	215794
tell	117.0	121.0	3526	215794
you	121.0	121.0	3526	215794
not	121.0	124.0	3526	215794
to	124.0	126.0	3526	215794
worry	126.0	127.0	3526	215794
about	127.0	130.0	3526	215794
that	130.0	135.0	3526	215794
but	135.0	139.0	3526	215794
they	139.0	141.0	3526	215794
recently	141.0	147.0	3526	215794
improved	147.0	159.0	3526	215794
hiring	159.0	168.0	3526	215794
in	168.0	169.0	3526	215794
microphones	169.0	180.0	3526	215794
a	180.0	181.0	3526	215794
princess	181.0	189.0	3526	215794
increase	189.0	204.0	3526	215794
transparency	204.0	208.0	3526	215794
and	208.0	219.0	3526	215794
giving	219.0	223.0	3526	215794
agents	223.0	228.0	3526	215794
more	228.0	232.0	3526	215794
non-lethal	232.0	241.0	3526	215794
weapons	241.0	246.0	3526	215794
like	246.0	249.0	3526	215794
pepper	249.0	253.0	3526	215794
spray	253.0	256.0	3526	215794
guns	256.0	262.0	3526	215794
as	262.0	267.0	3526	215794
well	267.0	271.0	3526	215794
okay	0.0	39.0	3527	104581
that's	39.0	47.0	3527	104581
not	47.0	48.0	3527	104581
so	48.0	53.0	3527	104581
much	53.0	56.0	3527	104581
a	56.0	57.0	3527	104581
coherent	57.0	66.0	3527	104581
commercial	66.0	75.0	3527	104581
as	75.0	78.0	3527	104581
it	78.0	80.0	3527	104581
is	80.0	83.0	3527	104581
a	83.0	84.0	3527	104581
drinking	84.0	92.0	3527	104581
game	92.0	95.0	3527	104581
where	95.0	99.0	3527	104581
you	99.0	101.0	3527	104581
do	101.0	104.0	3527	104581
a	104.0	105.0	3527	104581
shot	105.0	110.0	3527	104581
every	110.0	113.0	3527	104581
time	113.0	116.0	3527	104581
he	116.0	119.0	3527	104581
says	119.0	122.0	3527	104581
the	122.0	125.0	3527	104581
word	125.0	129.0	3527	104581
active	129.0	153.0	3527	104581
but	153.0	159.0	3527	104581
the	159.0	162.0	3527	104581
problem	162.0	165.0	3527	104581
with	165.0	173.0	3527	104581
active	173.0	182.0	3527	104581
management	182.0	189.0	3527	104581
is	189.0	200.0	3527	104581
that	200.0	201.0	3527	104581
even	201.0	206.0	3527	104581
many	206.0	210.0	3527	104581
wolves	210.0	215.0	3527	104581
Tree	215.0	218.0	3527	104581
Experts	218.0	227.0	3527	104581
found	227.0	230.0	3527	104581
it	230.0	233.0	3527	104581
difficult	233.0	236.0	3527	104581
to	236.0	240.0	3527	104581
consistently	240.0	251.0	3527	104581
beat	251.0	255.0	3527	104581
the	255.0	257.0	3527	104581
market	257.0	261.0	3527	104581
I	261.0	267.0	3527	104581
never	267.0	272.0	3527	104581
sometimes	272.0	276.0	3527	104581
embarrassing	276.0	291.0	3527	104581
evidence	291.0	299.0	3527	104581
of	299.0	300.0	3527	104581
this	300.0	302.0	3527	104581
group	302.0	317.0	3527	104581
of	317.0	318.0	3527	104581
professionals	318.0	329.0	3527	104581
stop	329.0	347.0	3527	104581
picking	347.0	353.0	3527	104581
challenge	353.0	360.0	3527	104581
against	360.0	366.0	3527	104581
the	366.0	369.0	3527	104581
cat	369.0	375.0	3527	104581
named	375.0	383.0	3527	104581
Orlando	383.0	390.0	3527	104581
I	0.0	31.0	3528	214506
never	31.0	36.0	3528	214506
thought	36.0	37.0	3528	214506
I'd	37.0	42.0	3528	214506
say	42.0	45.0	3528	214506
this	45.0	48.0	3528	214506
but	48.0	57.0	3528	214506
no	57.0	169.0	3528	214506
real	169.0	172.0	3528	214506
leverage	172.0	178.0	3528	214506
no	178.0	183.0	3528	214506
significant	183.0	192.0	3528	214506
political	192.0	193.0	3528	214506
mandate	193.0	201.0	3528	214506
and	201.0	207.0	3528	214506
no	207.0	207.0	3528	214506
coherent	207.0	214.0	3528	214506
plan	214.0	219.0	3528	214506
I	219.0	223.0	3528	214506
don't	223.0	225.0	3528	214506
really	225.0	231.0	3528	214506
have	231.0	234.0	3528	214506
a	234.0	238.0	3528	214506
solution	238.0	244.0	3528	214506
to	244.0	249.0	3528	214506
that	249.0	250.0	3528	214506
but	250.0	262.0	3528	214506
I	262.0	273.0	3528	214506
do	273.0	277.0	3528	214506
have	277.0	280.0	3528	214506
a	280.0	282.0	3528	214506
proposal	282.0	288.0	3528	214506
for	288.0	294.0	3528	214506
two	294.0	297.0	3528	214506
reasons	297.0	300.0	3528	214506
because	300.0	306.0	3528	214506
of	306.0	309.0	3528	214506
this	309.0	310.0	3528	214506
point	310.0	313.0	3528	214506
you	313.0	322.0	3528	214506
have	322.0	324.0	3528	214506
basically	324.0	330.0	3528	214506
everything	330.0	351.0	3528	214506
up	351.0	355.0	3528	214506
and	355.0	364.0	3528	214506
you	364.0	366.0	3528	214506
only	366.0	372.0	3528	214506
real	372.0	376.0	3528	214506
challenge	376.0	382.0	3528	214506
is	382.0	385.0	3528	214506
to	385.0	388.0	3528	214506
utilize	388.0	393.0	3528	214506
the	393.0	397.0	3528	214506
element	397.0	403.0	3528	214506
of	403.0	405.0	3528	214506
surprise	405.0	406.0	3528	214506
so	406.0	412.0	3528	214506
how	412.0	415.0	3528	214506
about	415.0	417.0	3528	214506
instead	417.0	426.0	3528	214506
