chunk	speaker	trigger	Word	start_time_mod	end_time_mod	video_link	handedness_left	handedness_right	handedness_both	shape_straight	shape_arced	direction_upward	direction_downward	directon_leftward	direction_rightward	axis_vertical	axis_horizontal
1798	corden	from-to	so	00:03:14	00:03:30	https://www.youtube.com/watch?v=ukhIJvw9D8M	0	0	0	0	0	0	0	0	0	0	0
1798	corden	from-to	this	00:03:14	00:03:30	https://www.youtube.com/watch?v=ukhIJvw9D8M	0	0	0	0	0	0	0	0	0	0	0
1798	corden	from-to	on	00:03:14	00:03:30	https://www.youtube.com/watch?v=ukhIJvw9D8M	0	0	0	0	0	0	0	0	0	0	0
1798	corden	from-to	the	00:03:14	00:03:30	https://www.youtube.com/watch?v=ukhIJvw9D8M	0	0	0	0	0	0	0	0	0	0	0
1798	corden	from-to	flight	00:03:14	00:03:30	https://www.youtube.com/watch?v=ukhIJvw9D8M	0	0	0	0	0	0	0	0	0	0	0
1798	corden	from-to	from	00:03:14	00:03:30	https://www.youtube.com/watch?v=ukhIJvw9D8M	0	0	0	0	0	0	0	0	0	0	0
1798	corden	from-to	Tampa	00:03:14	00:03:30	https://www.youtube.com/watch?v=ukhIJvw9D8M	0	0	0	0	0	0	0	0	0	0	0
1798	corden	from-to	to	00:03:14	00:03:30	https://www.youtube.com/watch?v=ukhIJvw9D8M	0	0	0	0	0	0	0	0	0	0	0
1798	corden	from-to	Los	00:03:14	00:03:30	https://www.youtube.com/watch?v=ukhIJvw9D8M	0	0	0	0	0	0	0	0	0	0	0
1798	corden	from-to	angeles--	00:03:14	00:03:30	https://www.youtube.com/watch?v=ukhIJvw9D8M	0	0	0	0	0	0	0	0	0	0	0
1798	corden	from-to	passengers	00:03:14	00:03:30	https://www.youtube.com/watch?v=ukhIJvw9D8M	0	0	0	0	0	0	0	0	0	0	0
1798	corden	from-to	was	00:03:14	00:03:30	https://www.youtube.com/watch?v=ukhIJvw9D8M	0	0	0	0	0	0	0	0	0	0	0
1798	corden	from-to	surprised	00:03:14	00:03:30	https://www.youtube.com/watch?v=ukhIJvw9D8M	0	0	0	0	0	0	0	0	0	0	0
1798	corden	from-to	by	00:03:14	00:03:30	https://www.youtube.com/watch?v=ukhIJvw9D8M	0	0	0	0	0	0	0	0	0	0	0
1798	corden	from-to	an	00:03:14	00:03:30	https://www.youtube.com/watch?v=ukhIJvw9D8M	0	0	0	0	0	0	0	0	0	0	0
1798	corden	from-to	impromptu	00:03:14	00:03:30	https://www.youtube.com/watch?v=ukhIJvw9D8M	0	0	0	0	0	0	0	0	0	0	0
1798	corden	from-to	saxophone	00:03:14	00:03:30	https://www.youtube.com/watch?v=ukhIJvw9D8M	0	0	0	0	0	0	0	0	0	0	0
1798	corden	from-to	performance	00:03:14	00:03:30	https://www.youtube.com/watch?v=ukhIJvw9D8M	0	0	0	0	0	0	0	0	0	0	0
1798	corden	from-to	play	00:03:14	00:03:30	https://www.youtube.com/watch?v=ukhIJvw9D8M	0	0	0	0	0	0	0	0	0	0	0
1798	corden	from-to	smooth	00:03:14	00:03:30	https://www.youtube.com/watch?v=ukhIJvw9D8M	0	0	0	0	0	0	0	0	0	0	0
1798	corden	from-to	jazz	00:03:14	00:03:30	https://www.youtube.com/watch?v=ukhIJvw9D8M	0	0	0	0	0	0	0	0	0	0	0
1798	corden	from-to	legend	00:03:14	00:03:30	https://www.youtube.com/watch?v=ukhIJvw9D8M	0	0	0	0	0	0	0	0	0	0	0
1798	corden	from-to	Kenny	00:03:14	00:03:30	https://www.youtube.com/watch?v=ukhIJvw9D8M	0	0	0	0	0	0	0	0	0	0	0
1798	corden	from-to	G	00:03:14	00:03:30	https://www.youtube.com/watch?v=ukhIJvw9D8M	0	0	0	0	0	0	0	0	0	0	0
1798	corden	from-to	take	00:03:14	00:03:30	https://www.youtube.com/watch?v=ukhIJvw9D8M	0	0	0	0	0	0	0	0	0	0	0
1798	corden	from-to	a	00:03:14	00:03:30	https://www.youtube.com/watch?v=ukhIJvw9D8M	0	0	0	0	0	0	0	0	0	0	0
1798	corden	from-to	look	00:03:14	00:03:30	https://www.youtube.com/watch?v=ukhIJvw9D8M	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	ever	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	ends	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	I	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	am	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	absolutely	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	getting	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	one	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	of	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	those	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	from	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	my	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	house	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	to	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	the	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	studio	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	Mantra	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	bring	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	the	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	fish	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	Bobby's	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	like	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	how's	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	your	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	day	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	so	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	far	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	so	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	you're	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	not	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	going	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	to	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	believe	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	this	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	helps	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	fish	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	cut	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	down	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	on	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	that	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	travel	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	time	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	because	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	you	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	know	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	as	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	well	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	as	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	I	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	do	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	what	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	kind	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	of	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	a	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	busy	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	schedule	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	a	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	salmon	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	Heights	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	V	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	shape	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	is	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	formerly	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	known	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	as	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	in	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	this	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	is	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	true	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	the	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	salmon	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	Cannon	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	sounds	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	less	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	like	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	a	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	device	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	to	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	help	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	fish	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	migrating	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	more	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	like	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	a	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	limited-time	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
1895	corden	from-to	promotion	00:03:39	00:04:29	https://www.youtube.com/watch?v=MDVuANSDNRM	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	that	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	coolant	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	modest	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	fashion	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	which	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	is	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	the	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	number	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	one	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	come	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	from	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	and	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	you	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	want	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	to	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	get	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	on	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	what	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	you're	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	wearing	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	isn't	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	it	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	so	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	modest	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	these	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	outfits	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	owners	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	revealing	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	as	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	some	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	of	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	the	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	other	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	ones	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	that	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	hm	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	H&M	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	but	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	don't	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	worry	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	they	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	will	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	still	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	fall	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	apart	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	in	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	the	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	washing	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	machine	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	just	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	as	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2256	corden	from-to	quickly	00:03:02	00:03:30	https://www.youtube.com/watch?v=Np9Jzpgo1Mc	0	0	0	0	0	0	0	0	0	0	0
2289	corden	from-to	what	00:00:06	00:00:25	https://www.youtube.com/watch?v=rlk5ZvcTtUc	0	0	0	0	0	0	0	0	0	0	0
2289	corden	from-to	we've	00:00:06	00:00:25	https://www.youtube.com/watch?v=rlk5ZvcTtUc	0	0	0	0	0	0	0	0	0	0	0
2289	corden	from-to	been	00:00:06	00:00:25	https://www.youtube.com/watch?v=rlk5ZvcTtUc	0	0	0	0	0	0	0	0	0	0	0
2289	corden	from-to	going	00:00:06	00:00:25	https://www.youtube.com/watch?v=rlk5ZvcTtUc	0	0	0	0	0	0	0	0	0	0	0
2289	corden	from-to	through	00:00:06	00:00:25	https://www.youtube.com/watch?v=rlk5ZvcTtUc	0	0	0	0	0	0	0	0	0	0	0
2289	corden	from-to	some	00:00:06	00:00:25	https://www.youtube.com/watch?v=rlk5ZvcTtUc	0	0	0	0	0	0	0	0	0	0	0
2289	corden	from-to	potential	00:00:06	00:00:25	https://www.youtube.com/watch?v=rlk5ZvcTtUc	0	0	0	0	0	0	0	0	0	0	0
2289	corden	from-to	you	00:00:06	00:00:25	https://www.youtube.com/watch?v=rlk5ZvcTtUc	0	0	0	0	0	0	0	0	0	0	0
2289	corden	from-to	know	00:00:06	00:00:25	https://www.youtube.com/watch?v=rlk5ZvcTtUc	0	0	0	0	0	0	0	0	0	0	0
2289	corden	from-to	Donald	00:00:06	00:00:25	https://www.youtube.com/watch?v=rlk5ZvcTtUc	0	0	0	0	0	0	0	0	0	0	0
2289	corden	from-to	Trump	00:00:06	00:00:25	https://www.youtube.com/watch?v=rlk5ZvcTtUc	0	0	0	0	0	0	0	0	0	0	0
2289	corden	from-to	has	00:00:06	00:00:25	https://www.youtube.com/watch?v=rlk5ZvcTtUc	0	0	0	0	0	0	0	0	0	0	0
2289	corden	from-to	a	00:00:06	00:00:25	https://www.youtube.com/watch?v=rlk5ZvcTtUc	0	0	0	0	0	0	0	0	0	0	0
2289	corden	from-to	Twitter	00:00:06	00:00:25	https://www.youtube.com/watch?v=rlk5ZvcTtUc	0	0	0	0	0	0	0	0	0	0	0
2289	corden	from-to	account	00:00:06	00:00:25	https://www.youtube.com/watch?v=rlk5ZvcTtUc	0	0	0	0	0	0	0	0	0	0	0
2289	corden	from-to	did	00:00:06	00:00:25	https://www.youtube.com/watch?v=rlk5ZvcTtUc	0	0	0	0	0	0	0	0	0	0	0
2289	corden	from-to	you	00:00:06	00:00:25	https://www.youtube.com/watch?v=rlk5ZvcTtUc	0	0	0	0	0	0	0	0	0	0	0
2289	corden	from-to	know	00:00:06	00:00:25	https://www.youtube.com/watch?v=rlk5ZvcTtUc	0	0	0	0	0	0	0	0	0	0	0
2289	corden	from-to	that	00:00:06	00:00:25	https://www.youtube.com/watch?v=rlk5ZvcTtUc	0	0	0	0	0	0	0	0	0	0	0
2289	corden	from-to	that's	00:00:06	00:00:25	https://www.youtube.com/watch?v=rlk5ZvcTtUc	0	0	0	0	0	0	0	0	0	0	0
2289	corden	from-to	once	00:00:06	00:00:25	https://www.youtube.com/watch?v=rlk5ZvcTtUc	0	0	0	0	0	0	0	0	0	0	0
2289	corden	from-to	again	00:00:06	00:00:25	https://www.youtube.com/watch?v=rlk5ZvcTtUc	0	0	0	0	0	0	0	0	0	0	0
2289	corden	from-to	Donald	00:00:06	00:00:25	https://www.youtube.com/watch?v=rlk5ZvcTtUc	0	0	0	0	0	0	0	0	0	0	0
2289	corden	from-to	Trump	00:00:06	00:00:25	https://www.youtube.com/watch?v=rlk5ZvcTtUc	0	0	0	0	0	0	0	0	0	0	0
